Customer_ID,Product_ID,Transaction_Date,Price_per_Unit,Units_Sold
270,230,2021-11-29,791.34,3
816,1257,2021-11-29,911.0,8
122,20,2021-11-29,249.89,1
565,993,2021-11-29,33.82,5
878,1969,2021-11-29,630.57,6
344,748,2021-11-29,834.19,6
480,1613,2021-11-29,156.03,1
684,1720,2021-11-29,28.69,2
512,1274,2021-11-29,454.88,10
525,1738,2021-11-29,580.27,5
670,237,2021-11-29,744.56,5
260,156,2021-11-29,489.56,10
571,1970,2021-11-29,418.79,1
707,916,2021-11-29,441.36,9
212,1812,2021-11-29,809.37,2
472,1532,2021-11-29,281.56,3
326,1898,2021-11-29,78.5,4
927,1051,2021-11-29,974.15,7
262,1130,2021-11-29,258.86,5
339,1783,2021-11-29,172.09,2
285,1713,2021-11-29,777.84,7
889,1810,2021-11-29,128.65,2
864,394,2021-11-29,485.2,9
566,239,2021-11-29,95.6,5
119,205,2021-11-29,275.88,1
828,1388,2021-11-29,376.85,1
250,450,2021-11-29,332.62,9
232,1860,2021-11-29,690.05,7
664,1286,2021-11-29,128.56,1
581,1139,2021-11-29,238.39,5
724,1743,2021-11-29,832.68,4
954,304,2021-11-29,47.31,1
437,1047,2021-11-29,388.04,3
509,155,2021-11-29,941.19,3
685,334,2021-11-29,125.07,9
233,1642,2021-11-29,594.14,8
198,1037,2021-11-29,292.97,9
498,1909,2021-11-29,312.68,5
796,1907,2021-11-29,769.61,8
128,1950,2021-11-29,553.5,10
684,1661,2021-11-29,128.72,5
643,1722,2021-11-29,864.03,9
591,1728,2021-11-29,611.16,1
395,1049,2021-11-29,456.63,9
890,541,2021-11-30,688.29,2
407,806,2021-11-30,410.6,8
543,639,2021-11-30,296.69,8
913,1538,2021-11-30,590.54,3
853,620,2021-11-30,829.66,6
757,205,2021-11-30,59.63,10
812,10,2021-11-30,771.51,5
384,1639,2021-11-30,124.83,7
710,703,2021-11-30,260.01,8
632,1547,2021-11-30,559.44,9
931,1995,2021-11-30,803.3,7
302,510,2021-11-30,790.21,8
629,1037,2021-11-30,787.88,1
302,1799,2021-11-30,90.47,1
616,1950,2021-11-30,817.8,9
482,537,2021-11-30,105.18,7
809,1331,2021-11-30,51.24,10
639,1475,2021-11-30,422.55,10
971,369,2021-11-30,959.78,8
393,1475,2021-11-30,67.66,5
811,1995,2021-11-30,220.14,5
777,340,2021-11-30,756.0,8
621,1770,2021-11-30,998.11,2
398,1555,2021-11-30,779.6,9
681,489,2021-11-30,263.36,9
605,1992,2021-11-30,32.83,10
764,1081,2021-11-30,317.67,10
486,1378,2021-11-30,947.92,6
218,503,2021-11-30,352.75,7
373,1547,2021-11-30,161.17,7
564,1117,2021-11-30,165.84,5
669,13,2021-11-30,193.87,3
513,535,2021-11-30,404.38,3
355,571,2021-11-30,583.94,9
903,1372,2021-11-30,400.35,6
361,1795,2021-11-30,808.92,8
943,456,2021-11-30,33.01,5
173,258,2021-11-30,896.56,9
641,1130,2021-11-30,670.93,9
494,309,2021-11-30,573.66,3
481,1717,2021-11-30,888.28,3
371,1813,2021-11-30,68.5,3
985,719,2021-11-30,242.87,6
748,1532,2021-11-30,386.19,2
127,1744,2021-12-01,952.49,1
597,648,2021-12-01,887.21,3
446,316,2021-12-01,904.77,3
795,798,2021-12-01,107.22,8
677,1065,2021-12-01,13.24,10
498,517,2021-12-01,154.93,6
959,1340,2021-12-01,741.47,8
992,660,2021-12-01,822.74,1
769,832,2021-12-01,254.72,8
740,1591,2021-12-01,813.55,1
742,1639,2021-12-01,452.95,3
873,377,2021-12-01,842.66,2
288,258,2021-12-01,435.98,7
102,1430,2021-12-01,361.59,5
187,205,2021-12-01,890.35,2
797,4,2021-12-01,565.23,8
242,1558,2021-12-01,984.75,2
707,138,2021-12-01,581.76,7
315,1260,2021-12-01,625.66,8
219,956,2021-12-01,599.56,6
368,1783,2021-12-01,62.13,10
351,1712,2021-12-01,501.87,10
227,1538,2021-12-01,483.24,4
503,481,2021-12-01,470.75,9
650,450,2021-12-01,154.88,10
899,1108,2021-12-01,463.26,9
528,248,2021-12-01,466.72,9
835,366,2021-12-01,842.97,10
360,383,2021-12-01,472.85,10
765,450,2021-12-01,310.46,9
820,1212,2021-12-01,117.55,8
905,867,2021-12-01,840.66,2
187,793,2021-12-01,12.51,7
893,1639,2021-12-01,893.65,3
172,399,2021-12-01,343.24,6
304,1533,2021-12-01,579.27,9
643,1340,2021-12-01,916.91,4
352,197,2021-12-01,988.61,5
543,1721,2021-12-01,894.7,1
557,1533,2021-12-01,353.7,6
652,1631,2021-12-01,999.87,3
951,734,2021-12-01,622.29,9
546,1048,2021-12-01,919.28,4
355,246,2021-12-01,547.06,1
219,83,2021-12-01,665.06,10
768,1368,2021-12-01,801.59,6
905,1611,2021-12-02,778.32,2
710,871,2021-12-02,642.61,2
383,1654,2021-12-02,658.13,5
200,237,2021-12-02,663.42,6
535,370,2021-12-02,560.1,2
308,1408,2021-12-02,691.95,7
354,431,2021-12-02,331.45,6
417,172,2021-12-02,539.19,10
725,1841,2021-12-02,727.39,8
696,1269,2021-12-02,757.95,8
611,415,2021-12-02,470.67,1
153,1919,2021-12-02,435.37,10
277,418,2021-12-02,894.59,7
137,1917,2021-12-02,84.13,2
945,1738,2021-12-02,480.34,10
915,151,2021-12-02,165.5,4
372,230,2021-12-02,633.2,8
977,1921,2021-12-02,248.86,5
450,1179,2021-12-02,498.9,4
298,864,2021-12-02,19.16,7
224,1631,2021-12-02,808.31,3
787,1898,2021-12-02,851.37,3
681,1721,2021-12-02,182.65,1
321,1380,2021-12-02,513.21,4
958,1974,2021-12-02,547.22,10
979,939,2021-12-02,557.29,4
808,599,2021-12-02,611.51,3
635,143,2021-12-02,180.49,5
976,1222,2021-12-02,954.0,1
713,569,2021-12-02,497.61,5
408,205,2021-12-02,84.44,9
327,103,2021-12-02,690.73,10
188,769,2021-12-02,403.56,7
428,660,2021-12-02,203.92,5
586,638,2021-12-02,164.61,6
940,860,2021-12-02,182.08,8
843,489,2021-12-02,230.16,2
454,248,2021-12-02,827.97,3
119,1600,2021-12-02,560.71,9
553,1822,2021-12-02,423.49,7
115,937,2021-12-02,687.69,10
962,315,2021-12-02,723.79,9
609,558,2021-12-02,873.63,1
922,777,2021-12-02,976.72,4
237,1950,2021-12-02,439.13,7
249,1286,2021-12-02,168.74,9
428,993,2021-12-02,96.39,7
533,1466,2021-12-02,306.3,7
613,172,2021-12-02,58.57,5
312,470,2021-12-02,702.66,9
894,528,2021-12-03,94.13,9
572,1120,2021-12-03,11.87,8
564,1290,2021-12-03,311.23,7
567,210,2021-12-03,146.36,8
428,172,2021-12-03,730.85,5
922,1414,2021-12-03,896.78,7
481,1658,2021-12-03,191.04,7
205,708,2021-12-03,262.33,5
672,1562,2021-12-03,811.05,7
368,1953,2021-12-03,829.75,1
781,765,2021-12-03,94.47,7
721,1598,2021-12-03,918.7,8
746,867,2021-12-03,56.96,4
850,93,2021-12-03,170.25,6
538,1397,2021-12-03,408.91,7
122,498,2021-12-03,15.51,5
744,925,2021-12-03,861.33,10
316,1532,2021-12-03,489.59,5
936,1371,2021-12-03,185.12,8
407,973,2021-12-03,536.98,4
852,620,2021-12-03,395.83,10
424,1513,2021-12-03,862.16,6
816,1119,2021-12-03,884.45,1
854,1336,2021-12-03,358.64,9
269,456,2021-12-03,799.33,5
665,1096,2021-12-03,83.96,2
866,1963,2021-12-03,820.74,3
809,777,2021-12-03,566.73,10
491,1578,2021-12-03,815.28,2
211,1154,2021-12-03,549.24,5
625,639,2021-12-03,352.75,9
139,421,2021-12-03,762.86,10
709,807,2021-12-03,847.59,4
635,481,2021-12-03,584.83,6
986,71,2021-12-03,405.37,9
381,1053,2021-12-03,47.51,8
931,1548,2021-12-03,620.63,6
555,992,2021-12-03,215.28,3
289,1372,2021-12-03,407.06,9
752,620,2021-12-03,601.0,6
630,582,2021-12-03,143.77,3
673,639,2021-12-03,798.62,9
830,70,2021-12-03,829.21,8
488,140,2021-12-03,319.06,10
302,1785,2021-12-03,38.36,5
314,1324,2021-12-04,191.45,10
383,503,2021-12-04,950.78,7
178,948,2021-12-04,960.41,1
430,1493,2021-12-04,236.49,6
112,822,2021-12-04,347.19,6
194,156,2021-12-04,719.52,8
276,1237,2021-12-04,381.37,4
290,648,2021-12-04,180.67,8
254,498,2021-12-04,87.49,5
921,366,2021-12-04,391.42,9
694,421,2021-12-04,525.73,6
387,738,2021-12-04,366.92,5
320,712,2021-12-04,274.93,10
121,1605,2021-12-04,475.44,7
829,431,2021-12-04,716.69,9
778,977,2021-12-04,683.35,1
886,1538,2021-12-04,324.92,10
971,752,2021-12-04,289.57,4
717,334,2021-12-04,298.15,1
479,1919,2021-12-04,999.45,4
550,218,2021-12-04,11.74,5
272,639,2021-12-04,875.88,10
727,210,2021-12-04,372.26,8
773,1562,2021-12-04,197.69,2
448,1170,2021-12-04,615.49,6
306,594,2021-12-04,986.28,10
413,1197,2021-12-04,337.7,2
123,55,2021-12-04,651.49,3
595,224,2021-12-04,881.72,7
663,294,2021-12-04,765.33,5
979,1230,2021-12-04,269.31,4
659,1438,2021-12-04,308.46,8
652,262,2021-12-04,294.32,2
431,1544,2021-12-04,527.84,6
139,791,2021-12-04,692.7,8
901,1749,2021-12-04,922.25,8
996,586,2021-12-04,485.9,10
454,1140,2021-12-04,652.4,2
433,1827,2021-12-04,891.47,8
333,1424,2021-12-04,465.86,9
775,419,2021-12-04,201.74,2
987,18,2021-12-04,861.7,7
276,1341,2021-12-04,700.43,3
457,725,2021-12-04,301.28,9
599,531,2021-12-04,667.01,7
123,450,2021-12-04,896.69,6
755,795,2021-12-04,891.82,9
114,162,2021-12-05,696.86,2
836,1785,2021-12-05,733.07,1
190,1320,2021-12-05,626.23,8
655,593,2021-12-05,811.39,9
386,746,2021-12-05,603.94,2
108,1117,2021-12-05,818.94,7
876,867,2021-12-05,904.66,3
852,1639,2021-12-05,753.22,9
490,748,2021-12-05,748.5,4
205,1117,2021-12-05,982.56,2
781,810,2021-12-05,999.29,9
668,1179,2021-12-05,891.34,8
631,1561,2021-12-05,214.2,10
929,1985,2021-12-05,385.57,4
195,1644,2021-12-05,212.03,5
335,570,2021-12-05,67.03,4
276,1721,2021-12-05,575.07,3
842,1981,2021-12-05,69.0,2
907,1437,2021-12-05,895.21,1
400,1299,2021-12-05,242.28,3
669,155,2021-12-05,829.04,4
170,217,2021-12-05,265.96,10
559,85,2021-12-05,808.73,2
491,1000,2021-12-05,951.57,10
564,105,2021-12-05,379.88,1
868,1049,2021-12-05,264.13,8
634,849,2021-12-05,351.47,8
712,1974,2021-12-05,929.32,7
818,502,2021-12-05,835.83,2
459,1792,2021-12-05,598.21,2
982,1297,2021-12-05,943.28,6
801,237,2021-12-05,771.51,4
606,1732,2021-12-05,720.37,6
658,1639,2021-12-05,565.62,1
326,510,2021-12-05,902.62,3
457,1728,2021-12-05,276.94,10
620,38,2021-12-05,679.23,8
361,544,2021-12-05,185.28,7
147,1392,2021-12-05,289.09,5
976,1306,2021-12-05,554.9,3
522,248,2021-12-05,893.55,9
333,832,2021-12-05,722.96,2
657,1242,2021-12-05,67.76,6
539,390,2021-12-05,970.8,3
657,142,2021-12-05,467.16,10
823,172,2021-12-05,773.18,7
567,1158,2021-12-05,128.78,10
359,1699,2021-12-05,307.44,8
374,708,2021-12-05,757.81,10
679,617,2021-12-05,926.63,7
523,807,2021-12-05,962.8,7
221,1872,2021-12-05,971.9,2
888,1742,2021-12-05,334.55,10
606,1666,2021-12-05,645.41,9
667,1423,2021-12-06,319.54,10
175,1984,2021-12-06,46.02,3
547,368,2021-12-06,876.5,1
865,1976,2021-12-06,730.82,3
222,151,2021-12-06,273.4,6
954,1331,2021-12-06,491.12,10
324,897,2021-12-06,761.13,10
898,1905,2021-12-06,86.3,3
701,368,2021-12-06,467.27,4
504,1960,2021-12-06,327.71,1
633,535,2021-12-06,887.24,4
254,230,2021-12-06,209.61,8
122,409,2021-12-06,48.72,10
498,1639,2021-12-06,246.54,1
796,713,2021-12-06,840.03,6
100,588,2021-12-06,42.68,1
512,864,2021-12-06,709.09,7
534,660,2021-12-06,251.29,9
977,1047,2021-12-06,422.25,4
245,1090,2021-12-06,224.33,3
760,368,2021-12-06,13.16,8
711,1981,2021-12-06,104.82,9
518,1380,2021-12-06,993.45,9
177,617,2021-12-06,284.27,10
784,1770,2021-12-06,873.9,10
813,1446,2021-12-06,617.53,1
187,1437,2021-12-06,810.1,7
440,1630,2021-12-06,847.71,8
464,350,2021-12-06,975.78,8
542,1051,2021-12-06,579.24,6
760,808,2021-12-06,199.42,10
375,1886,2021-12-06,79.82,10
874,796,2021-12-06,364.96,2
331,840,2021-12-06,62.41,4
185,259,2021-12-06,665.57,5
467,940,2021-12-06,358.85,4
850,1372,2021-12-06,318.92,5
878,1493,2021-12-06,130.61,6
819,252,2021-12-06,36.21,7
104,51,2021-12-06,799.4,9
927,1380,2021-12-06,671.99,3
360,1145,2021-12-06,428.11,9
235,362,2021-12-06,955.17,3
603,1530,2021-12-06,886.75,2
516,614,2021-12-06,473.1,2
631,1883,2021-12-06,943.45,7
912,258,2021-12-06,729.69,4
605,539,2021-12-06,903.67,1
450,652,2021-12-06,212.15,6
991,1041,2021-12-06,966.45,5
447,295,2021-12-06,873.65,5
508,248,2021-12-06,657.82,4
231,1917,2021-12-06,118.16,3
793,373,2021-12-06,958.11,10
652,807,2021-12-07,789.11,7
213,230,2021-12-07,158.61,10
376,1037,2021-12-07,470.54,10
476,571,2021-12-07,697.91,1
928,538,2021-12-07,158.86,6
211,1438,2021-12-07,816.09,5
593,597,2021-12-07,953.36,7
656,409,2021-12-07,296.02,5
124,865,2021-12-07,929.78,9
822,648,2021-12-07,689.83,4
327,1040,2021-12-07,995.79,1
237,1340,2021-12-07,779.6,10
789,1269,2021-12-07,882.79,3
861,168,2021-12-07,558.83,5
525,4,2021-12-07,204.44,10
985,867,2021-12-07,83.82,8
933,162,2021-12-07,343.76,6
642,230,2021-12-07,292.25,5
430,765,2021-12-07,686.84,6
547,1733,2021-12-07,534.36,8
163,467,2021-12-07,633.89,5
185,409,2021-12-07,421.41,9
240,1084,2021-12-07,29.27,2
810,1146,2021-12-07,342.54,6
581,873,2021-12-07,964.89,3
638,318,2021-12-07,194.83,2
708,1938,2021-12-07,306.65,8
715,307,2021-12-07,997.83,4
155,1430,2021-12-07,624.39,3
820,1139,2021-12-07,965.6,8
189,1926,2021-12-07,815.59,7
588,648,2021-12-07,462.12,4
274,366,2021-12-07,838.33,1
194,925,2021-12-07,393.15,6
332,133,2021-12-07,986.08,5
169,1963,2021-12-07,635.26,10
691,327,2021-12-07,776.45,7
471,1854,2021-12-07,543.33,10
945,1631,2021-12-07,511.37,8
975,1392,2021-12-07,913.79,6
974,1197,2021-12-07,663.55,8
308,1685,2021-12-07,108.79,5
110,1484,2021-12-07,244.88,4
835,1267,2021-12-07,990.39,10
736,158,2021-12-07,272.14,9
637,976,2021-12-08,347.96,6
882,709,2021-12-08,702.08,10
563,1306,2021-12-08,852.12,4
240,105,2021-12-08,465.82,2
942,165,2021-12-08,474.16,7
448,614,2021-12-08,695.02,1
668,1533,2021-12-08,192.71,6
800,674,2021-12-08,117.48,6
867,1438,2021-12-08,251.78,9
216,1117,2021-12-08,435.61,5
296,187,2021-12-08,75.39,1
307,1084,2021-12-08,916.66,7
625,70,2021-12-08,261.99,9
428,1721,2021-12-08,923.17,9
761,778,2021-12-08,13.17,4
592,839,2021-12-08,978.35,5
807,1758,2021-12-08,446.46,1
855,142,2021-12-08,383.04,3
285,1438,2021-12-08,808.02,9
116,790,2021-12-08,181.74,1
393,1569,2021-12-08,972.74,10
806,1950,2021-12-08,470.94,3
852,101,2021-12-08,923.67,7
150,946,2021-12-08,806.43,6
156,1475,2021-12-08,318.93,6
925,1905,2021-12-08,681.1,2
470,1653,2021-12-08,727.31,3
442,1543,2021-12-08,103.73,7
106,489,2021-12-08,94.83,4
574,1931,2021-12-08,33.98,3
553,1964,2021-12-08,779.41,9
586,1340,2021-12-08,626.81,5
622,591,2021-12-08,580.71,1
137,56,2021-12-08,844.63,1
677,291,2021-12-08,35.59,4
907,1546,2021-12-08,922.68,4
498,742,2021-12-08,365.93,1
742,511,2021-12-08,346.26,8
959,832,2021-12-08,76.09,7
277,236,2021-12-08,117.07,6
820,1320,2021-12-08,394.94,2
109,618,2021-12-08,175.41,8
923,155,2021-12-08,612.18,7
156,1023,2021-12-08,959.02,10
708,623,2021-12-09,236.53,2
524,116,2021-12-09,547.17,3
276,1941,2021-12-09,283.21,6
876,1476,2021-12-09,851.82,4
253,1088,2021-12-09,125.87,5
133,925,2021-12-09,416.7,8
433,360,2021-12-09,715.94,6
969,765,2021-12-09,466.45,9
810,1355,2021-12-09,306.61,9
889,409,2021-12-09,943.68,5
443,570,2021-12-09,162.09,8
572,922,2021-12-09,455.8,9
866,1954,2021-12-09,960.46,4
597,1223,2021-12-09,107.04,8
688,1139,2021-12-09,850.87,5
216,943,2021-12-09,161.59,2
501,1438,2021-12-09,714.04,9
458,156,2021-12-09,628.53,7
750,1130,2021-12-09,681.95,8
339,659,2021-12-09,295.17,8
124,341,2021-12-09,902.18,10
262,125,2021-12-09,296.75,4
517,1130,2021-12-09,370.57,6
136,561,2021-12-09,762.6,9
470,20,2021-12-09,68.6,3
978,1858,2021-12-09,423.95,6
779,1513,2021-12-09,597.09,9
832,1931,2021-12-09,136.92,10
589,639,2021-12-09,633.69,2
551,993,2021-12-09,452.81,10
994,1584,2021-12-09,209.11,3
481,143,2021-12-09,457.89,9
187,1441,2021-12-09,615.6,2
272,1747,2021-12-09,710.13,9
381,549,2021-12-09,972.13,10
973,156,2021-12-09,87.67,10
663,705,2021-12-09,100.32,2
257,993,2021-12-09,419.26,7
592,635,2021-12-09,815.52,1
570,1291,2021-12-10,578.4,3
249,1628,2021-12-10,871.53,1
463,1520,2021-12-10,667.21,4
904,389,2021-12-10,647.91,4
446,1767,2021-12-10,976.86,10
839,104,2021-12-10,718.69,1
183,412,2021-12-10,989.38,6
881,1284,2021-12-10,384.08,1
944,1598,2021-12-10,667.68,8
577,1205,2021-12-10,262.8,8
965,1657,2021-12-10,629.32,7
911,865,2021-12-10,142.59,1
970,1583,2021-12-10,356.1,8
783,618,2021-12-10,811.6,7
556,166,2021-12-10,223.15,2
378,1103,2021-12-10,91.3,7
398,396,2021-12-10,182.25,3
593,1430,2021-12-10,667.07,7
174,1339,2021-12-10,227.86,9
831,1588,2021-12-10,199.7,7
596,1026,2021-12-10,250.15,10
320,105,2021-12-10,518.46,5
277,319,2021-12-10,978.68,6
850,1382,2021-12-10,354.68,8
105,725,2021-12-10,375.01,2
532,415,2021-12-10,932.89,3
206,765,2021-12-10,333.03,5
483,1879,2021-12-10,431.95,2
862,400,2021-12-10,781.83,10
744,1886,2021-12-10,308.47,6
424,335,2021-12-10,406.34,9
952,777,2021-12-11,263.61,4
417,192,2021-12-11,75.59,10
799,318,2021-12-11,904.13,6
303,1710,2021-12-11,713.96,5
866,384,2021-12-11,747.17,2
118,993,2021-12-11,796.6,1
677,1898,2021-12-11,728.29,3
520,1979,2021-12-11,656.65,1
871,1544,2021-12-11,58.78,5
410,1441,2021-12-11,466.25,9
544,200,2021-12-11,917.04,3
897,1506,2021-12-11,422.14,6
207,1313,2021-12-11,684.21,6
753,1976,2021-12-11,881.69,3
507,648,2021-12-11,737.67,1
645,1884,2021-12-11,37.73,4
690,962,2021-12-11,693.68,8
276,1766,2021-12-11,574.06,7
473,20,2021-12-11,523.3,6
128,1158,2021-12-11,306.18,2
642,319,2021-12-11,928.66,4
695,829,2021-12-11,62.34,6
838,614,2021-12-11,445.78,10
189,1013,2021-12-11,424.72,4
118,1595,2021-12-11,189.53,8
495,121,2021-12-11,713.15,1
859,1090,2021-12-11,671.21,5
979,289,2021-12-11,209.92,3
122,449,2021-12-11,943.4,8
334,1598,2021-12-11,90.26,9
312,1013,2021-12-11,598.04,10
722,397,2021-12-11,584.57,1
823,648,2021-12-11,939.96,7
942,334,2021-12-11,785.3,7
296,567,2021-12-11,559.24,6
240,1030,2021-12-11,12.29,4
327,524,2021-12-11,985.16,3
119,1557,2021-12-11,137.23,3
489,1530,2021-12-11,635.91,6
359,1544,2021-12-11,460.27,9
423,677,2021-12-11,76.77,3
323,939,2021-12-11,53.6,7
816,246,2021-12-11,849.57,2
152,427,2021-12-11,414.25,5
532,1391,2021-12-11,399.05,8
803,585,2021-12-11,766.85,2
379,1262,2021-12-11,604.14,5
588,620,2021-12-11,215.74,2
358,1728,2021-12-11,938.64,10
235,1530,2021-12-11,721.93,9
460,262,2021-12-11,324.05,5
931,1484,2021-12-12,389.14,3
522,535,2021-12-12,73.61,6
128,1449,2021-12-12,641.45,7
304,977,2021-12-12,560.21,6
271,1235,2021-12-12,844.99,4
192,1572,2021-12-12,897.19,8
781,926,2021-12-12,34.29,3
356,1114,2021-12-12,436.01,9
533,1470,2021-12-12,774.75,1
375,670,2021-12-12,607.83,9
532,1261,2021-12-12,183.31,10
825,1397,2021-12-12,601.09,2
999,156,2021-12-12,129.25,10
343,1437,2021-12-12,982.56,3
249,689,2021-12-12,396.01,3
564,1181,2021-12-12,753.62,3
649,1088,2021-12-12,992.89,2
683,1495,2021-12-12,241.39,9
303,1370,2021-12-12,847.89,2
118,1131,2021-12-12,687.47,6
492,1285,2021-12-12,228.55,10
194,1760,2021-12-12,49.43,4
855,1112,2021-12-12,809.78,3
915,1898,2021-12-12,139.56,4
894,1339,2021-12-12,868.17,7
351,1532,2021-12-12,738.33,4
176,1179,2021-12-12,761.62,9
840,711,2021-12-12,260.6,7
507,635,2021-12-12,563.34,8
388,1838,2021-12-12,815.51,8
396,1118,2021-12-12,637.49,10
344,1545,2021-12-12,905.22,4
158,865,2021-12-12,723.9,10
899,450,2021-12-12,345.85,10
608,1355,2021-12-12,904.32,3
179,1128,2021-12-12,223.34,1
460,1088,2021-12-12,855.42,3
499,1474,2021-12-12,623.34,8
905,1130,2021-12-12,58.73,7
207,1269,2021-12-12,854.12,7
846,1992,2021-12-12,669.77,9
909,1048,2021-12-12,655.12,4
106,1953,2021-12-12,790.32,9
176,1963,2021-12-12,88.72,10
795,617,2021-12-13,589.35,4
143,142,2021-12-13,474.88,10
151,1895,2021-12-13,835.75,6
532,620,2021-12-13,51.26,10
773,821,2021-12-13,572.56,7
872,364,2021-12-13,87.02,9
424,210,2021-12-13,807.47,8
189,1582,2021-12-13,807.57,4
503,494,2021-12-13,559.86,1
211,256,2021-12-13,207.01,1
852,1071,2021-12-13,526.35,3
417,690,2021-12-13,486.84,4
997,213,2021-12-13,688.97,5
896,1921,2021-12-13,928.86,3
348,335,2021-12-13,40.45,5
968,1845,2021-12-13,10.62,7
600,570,2021-12-13,403.55,4
557,937,2021-12-13,210.3,10
589,839,2021-12-13,780.83,8
633,1685,2021-12-13,33.83,2
679,1907,2021-12-13,608.24,2
690,1653,2021-12-13,566.1,10
292,105,2021-12-13,873.04,10
765,482,2021-12-13,278.61,4
235,1437,2021-12-13,401.61,3
819,1786,2021-12-13,670.33,1
246,266,2021-12-13,781.83,4
164,1820,2021-12-13,766.76,10
378,1639,2021-12-13,16.68,6
152,450,2021-12-13,16.48,5
691,1547,2021-12-13,171.46,9
523,832,2021-12-13,219.9,10
912,1441,2021-12-13,689.42,5
852,739,2021-12-13,932.51,10
578,539,2021-12-13,769.64,3
597,1298,2021-12-13,342.97,9
250,1717,2021-12-13,167.41,9
273,588,2021-12-13,696.4,6
295,1721,2021-12-13,121.79,7
793,235,2021-12-14,378.25,7
176,1828,2021-12-14,643.85,3
819,1867,2021-12-14,588.44,6
236,55,2021-12-14,127.45,9
236,1738,2021-12-14,364.99,1
392,1547,2021-12-14,713.48,2
759,1643,2021-12-14,642.96,2
178,168,2021-12-14,171.88,5
383,567,2021-12-14,568.32,10
748,1313,2021-12-14,830.16,2
252,1371,2021-12-14,668.47,10
795,867,2021-12-14,304.62,2
562,237,2021-12-14,42.06,2
473,1532,2021-12-14,768.62,10
702,1410,2021-12-14,588.65,7
578,1879,2021-12-14,540.52,1
842,1981,2021-12-14,706.84,1
696,1430,2021-12-14,354.0,5
287,1898,2021-12-14,608.35,4
118,1590,2021-12-14,20.57,6
160,1900,2021-12-14,135.73,3
281,1092,2021-12-14,440.08,4
408,717,2021-12-14,389.01,9
534,1270,2021-12-14,994.64,7
884,780,2021-12-14,974.31,6
832,881,2021-12-14,137.9,4
254,1065,2021-12-14,30.84,7
656,690,2021-12-14,330.44,8
144,378,2021-12-14,376.83,7
498,2,2021-12-14,632.96,9
805,419,2021-12-14,589.13,3
595,309,2021-12-14,598.22,9
146,121,2021-12-14,494.02,7
111,1506,2021-12-14,433.29,4
611,869,2021-12-14,392.54,2
140,1736,2021-12-14,664.26,9
433,350,2021-12-14,894.22,7
605,1495,2021-12-14,196.64,3
559,1816,2021-12-14,363.18,7
630,1883,2021-12-14,106.82,6
114,859,2021-12-14,53.45,3
525,1738,2021-12-14,660.12,7
424,1761,2021-12-14,597.89,1
971,409,2021-12-14,796.19,2
356,1785,2021-12-14,789.32,10
693,1443,2021-12-14,358.68,9
914,456,2021-12-14,131.52,9
493,119,2021-12-14,823.98,4
688,1976,2021-12-14,258.55,9
479,332,2021-12-14,327.93,6
657,467,2021-12-14,75.66,10
689,660,2021-12-14,980.27,7
210,456,2021-12-14,283.59,4
368,409,2021-12-14,386.63,3
355,1650,2021-12-14,62.16,5
978,1216,2021-12-15,432.49,1
376,1545,2021-12-15,834.87,5
946,1856,2021-12-15,586.45,8
408,107,2021-12-15,84.65,10
616,648,2021-12-15,460.98,3
260,1105,2021-12-15,957.55,4
295,450,2021-12-15,972.62,4
409,1008,2021-12-15,552.45,4
563,304,2021-12-15,113.54,2
898,880,2021-12-15,791.14,1
297,1425,2021-12-15,383.98,6
444,1727,2021-12-15,355.53,4
827,576,2021-12-15,629.38,10
995,20,2021-12-15,44.26,7
154,1685,2021-12-15,954.04,5
892,33,2021-12-15,28.85,3
767,470,2021-12-15,186.23,6
187,681,2021-12-15,219.62,8
770,939,2021-12-15,332.44,5
654,544,2021-12-15,925.64,2
953,868,2021-12-15,575.78,1
639,959,2021-12-15,408.17,3
999,1761,2021-12-15,662.7,3
247,725,2021-12-15,55.61,10
713,1089,2021-12-15,274.55,2
221,176,2021-12-15,291.12,1
165,258,2021-12-15,411.61,9
245,620,2021-12-15,254.29,5
395,1010,2021-12-15,251.67,8
853,1829,2021-12-15,377.52,7
720,833,2021-12-15,930.61,3
525,1341,2021-12-15,167.92,7
547,1532,2021-12-15,741.71,9
154,460,2021-12-15,474.2,1
489,1808,2021-12-15,195.33,2
378,1926,2021-12-15,51.15,4
436,1783,2021-12-15,756.69,3
842,1328,2021-12-15,998.12,1
567,1013,2021-12-15,64.08,5
489,638,2021-12-15,264.8,7
467,1655,2021-12-15,721.8,4
257,1270,2021-12-15,294.29,6
254,481,2021-12-15,493.45,3
814,653,2021-12-15,999.41,9
272,110,2021-12-15,696.33,3
389,1267,2021-12-15,608.4,3
474,162,2021-12-15,198.58,6
298,563,2021-12-15,899.19,8
328,1340,2021-12-15,923.03,10
765,61,2021-12-15,616.22,7
867,1931,2021-12-15,667.37,2
203,665,2021-12-16,186.42,1
915,386,2021-12-16,887.55,10
137,1126,2021-12-16,684.07,4
601,834,2021-12-16,710.58,5
236,1856,2021-12-16,551.24,1
713,1475,2021-12-16,130.03,4
409,807,2021-12-16,998.17,2
927,1331,2021-12-16,592.79,4
481,1879,2021-12-16,893.4,1
246,617,2021-12-16,975.93,7
371,609,2021-12-16,268.88,8
236,1281,2021-12-16,271.86,3
680,1712,2021-12-16,972.65,8
410,571,2021-12-16,744.42,10
561,1690,2021-12-16,30.47,5
